ID	S1	S2	S3
1497-RMM-3438	24.8253108113	14.4031734759	22.1058882889
1497-RMM-3439	26.9155692699	12.8564916584	21.3147143034
1497-RMM-3440	18.7942577208	19.0027040463	25.3695375695
1497-RMM-3441	23.2897103489	16.9325189859	22.1740730856
1497-RMM-3442	25.2491863985	13.9383232799	22.4786464053
1497-RMM-3443	10.7756767664	26.122325147	28.9110101692
1497-RMM-3444	24.5511186629	14.5876676414	22.937868011
1497-RMM-3445	26.9770652342	13.2625533807	20.9827112762
1497-RMM-3447	24.5373645842	15.7800677608	22.1990813373
1497-RMM-3448	17.5941557699	19.4229067064	26.0136581095
1497-RMM-3449	18.7524042813	17.3190533143	26.7876835865
1497-RMM-3450	22.6961170141	14.9198110207	24.6196510664
1497-RMM-3451	26.0598882189	15.1407061843	21.6932868392
1497-RMM-3452	21.6986516437	14.2859587465	25.1646109389
1497-RMM-3453	25.6380620678	15.5098346049	20.9839288508
1497-RMM-3454	23.6685928968	15.96332138	22.3522443836
1497-RMM-3455	21.177054489	15.6980633947	25.3860490598
1497-RMM-3456	17.8408147861	18.2102193314	27.2962523708
1497-RMM-3457	25.2516705725	15.8837582241	20.4725852054
1497-RMM-3458	20.8365042443	17.5125091372	25.2944722334
1497-RMM-3459	21.660121275	15.6536746399	25.5452774142
1497-RMM-3460	21.4988664362	15.9999377478	25.1108651038
1497-RMM-3461	23.7035693396	14.1293456198	24.2203121778
1497-RMM-3462	21.7947062816	18.2525235192	22.6060660226
1497-RMM-3463	23.939479288	14.0148070526	23.9801203081
1497-RMM-3464	26.7682622052	14.3742472424	20.4224333128
1497-RMM-3466	23.8939175975	13.3421953883	25.0955936521
1497-RMM-3467	21.0716520243	15.6647170353	25.9065267787
1497-RMM-3468	24.7268322626	14.2085826191	22.5748091783
1497-RMM-3469	21.3369935694	17.3793991942	25.0249570257
1497-RMM-3470	26.276819115	12.7761898274	22.3882017404
1497-RMM-3471	31.5379331487	12.6207166836	18.1886898471
1497-RMM-3472	20.1930325994	17.55752012	24.6632169107
1497-RMM-3473	22.9416775074	18.4753399531	20.9463084522
1497-RMM-3474	24.4670792111	14.3617016934	22.861869582
1497-RMM-3475	20.2612099625	17.8497532934	24.3727851999
1497-RMM-3476	22.5238608212	14.456286086	25.5512683889
1497-RMM-3477	21.8879875156	15.8452698125	25.2477349897
1497-RMM-3478	25.2074072239	14.9066042515	22.8703060971
1497-RMM-3479	21.9339883614	17.6420666629	23.3215206209
1497-RMM-3480	25.8875644299	13.8890922071	21.873062707
1497-RMM-3481	18.0683844006	17.2611224599	26.9937287806
1497-RMM-3482	25.8134952042	15.2558670142	20.4059868686
1497-RMM-3483	25.3726838901	14.039697075	22.7948923659
1497-RMM-3484	23.6234319384	15.6927013798	22.3800162555
1497-RMM-3485	26.8604247078	13.5474275257	20.746865352
1497-RMM-3486	19.5480848247	17.6473114631	25.0860076598
1497-RMM-3487	18.2868151835	16.6634304296	27.9897013684
1497-RMM-3488	19.3933099624	19.1324830741	24.9122886322
1497-RMM-3489	30.8155457767	10.8796665098	19.3210910379
1497-RMM-3490	18.4517016656	15.7699223377	28.3277194734
1497-RMM-3491	24.3853731403	16.7356720936	20.7063129373
1497-RMM-3492	18.07546836	20.1711958479	26.4846609406
1497-RMM-3493	20.5998999771	18.5927075489	22.7941803742
1497-RMM-3494	23.7137407367	15.3215598192	22.9352083974
1497-RMM-3495	25.089883845	14.9814253028	22.3270898306
1497-RMM-3496	17.7494984756	22.1219620088	24.1403717618
1497-RMM-3497	23.8778973105	16.0232365482	22.6006750358
1497-RMM-3498	19.6657661349	19.5120578264	23.1535477755
1497-RMM-3499	24.3564852725	14.1883252678	23.8709573875
1497-RMM-3500	25.8737339759	15.2235576353	21.4899776769
1497-RMM-3501	6.19941093145	21.5472248049	35.6923317172
1497-RMM-3502	19.6161841299	16.2081413736	27.3470177927
1497-RMM-3503	20.7095848606	15.2976158464	25.9856608349
1497-RMM-3504	24.8016531235	13.5348965336	23.6809844789
1497-RMM-3505	23.6179449078	13.8925165899	24.2621675137
1497-RMM-3506	19.8717541358	19.9436114611	22.9299280676
1497-RMM-3507	23.0159726858	16.4722872611	22.3467145632
1497-RMM-3508	25.9530440683	14.828502325	21.5082388834
1497-RMM-3509	27.2923727548	14.9879305584	20.3418219313
1497-RMM-3510	26.1176470376	16.3081003184	20.2500650722
1497-RMM-3511	22.3414654753	19.3457410952	21.9233890273
1497-RMM-3512	21.153909546	20.2584501737	22.3795006917
1497-RMM-3513	24.9647645604	17.0086556907	20.0277914148
1497-RMM-3514	22.7591704505	16.9406401845	23.489387478
1497-RMM-3515	27.9286080441	13.7652915821	20.0816072044
1497-RMM-3516	24.09494191	13.3124120796	24.6514066221
1497-RMM-3517	22.9415427876	16.4317018677	23.24386306
1497-RMM-3518	22.9652335052	18.2613465515	21.2465001305
1497-RMM-3519	21.0697369722	21.3698569553	20.6568469291
1497-RMM-3520	27.0084046645	13.2987539499	21.818645024
1497-RMM-3521	22.2589458642	15.456140944	24.3144951237
1497-RMM-3522	23.8071223685	14.4836455345	23.4051196468
1497-RMM-3523	24.1777257377	14.3166611023	23.7872957322
1497-RMM-3524	24.6194529859	17.8686958981	20.2991026636
1497-RMM-3525	24.1860455008	15.3355868528	22.5908958
1497-RMM-3526	25.0484570491	14.647839249	22.1717414064
1497-RMM-3527	21.5279328086	20.4466622685	21.474646173
1497-RMM-3528	19.3479132217	18.7001710854	24.6226674654
1497-RMM-3530	22.3295386789	20.0723838858	21.2611724638
1497-RMM-3532	18.9460710169	20.4707107173	23.6924607949
1497-RMM-3533	26.7052814487	17.7924826869	18.5499104876
1497-RMM-3534	19.4117511878	24.5516556205	20.8807697073
1497-RMM-3535	25.5421188451	14.7739532335	21.2494045976
1497-RMM-3536	19.1568905776	21.6673744101	22.3740354078
1497-RMM-3537	22.6491422146	16.0809756375	23.1540758188
1497-RMM-3538	20.3786528878	18.5640777717	24.1009104823
1497-RMM-3539	20.0925422726	16.8516927011	24.963781865
1497-RMM-3540	21.0336707536	16.412818419	25.3817604808
1497-RMM-3541	21.108001102	15.8030369952	25.8858607354
1497-RMM-3542	19.6001180056	17.5255377545	26.540500442
1497-RMM-3543	27.6034918622	12.2549639464	21.2875689778
1497-RMM-3544	26.151054814	12.2739928105	23.7392881628
1497-RMM-3545	20.4289226587	17.6214380635	24.5695752722
1497-RMM-3547	20.3748442697	19.6462260031	22.7824903511
1497-RMM-3548	19.255997221	18.6538588149	24.9898231216
1497-RMM-3549	21.0850003956	17.2340524689	24.6119797512
1497-RMM-3550	21.2865582128	19.5927395127	21.3445154691
1497-RMM-3551	22.7781460745	15.664085272	23.9385215413
1497-RMM-3552	24.6366690584	15.5549084074	22.8706128541
1497-RMM-3553	20.799880897	17.0410213558	25.5219688995
1497-RMM-3554	24.8010713392	15.6500481969	21.5217060947
1497-RMM-3555	19.9775469386	20.0337703345	22.890204619
1497-RMM-3556	19.2882569438	19.607992578	23.2277559919
1497-RMM-3557	21.886793931	15.3682882361	25.2220271883
1497-RMM-3558	22.9059035066	15.9531472979	22.7661904751
1497-RMM-3559	20.8574673985	20.9465306525	21.4453733443
1497-RMM-3560	15.6645399575	24.9855236814	23.0418048112
1497-RMM-3561	13.4492342023	21.9556952995	28.1041256796
1497-RMM-3562	24.0367767725	18.7692147853	19.6975018945
1497-RMM-3563	19.405732131	21.150262994	23.5327847422
1497-RMM-3564	24.6760839717	17.3631775445	19.7952734802
1497-RMM-3565	23.3735696322	19.2242535807	20.7370747216
1497-RMM-3566	23.3424144802	16.1531005743	22.3288796987
1497-RMM-3567	29.8632440365	16.0790446131	15.1398564969
1497-RMM-3569	20.684464819	20.4097279997	21.9345540654
1497-RMM-3570	21.6932467763	21.424278884	21.047053314
1497-RMM-3571	21.3209766457	19.2518134496	22.6196209463
1497-RMM-3572	20.4373042907	19.8336485881	23.3193781073
1497-RMM-3573	21.6514146548	14.7649015599	25.8329146991
1497-RMM-3574	20.2464865724	15.1016732124	26.52236162
1497-RMM-3575	21.5247597468	18.0818977229	22.7892181541
1497-RMM-3576	21.173829612	18.4189140799	23.3801344549
1497-RMM-3577	20.5856850986	17.3662070942	24.1735801262
1497-RMM-3578	25.3262115946	17.5380735816	18.7959315174
1497-RMM-3579	19.2049637617	18.6293391557	24.2724924536
1497-RMM-3580	24.844550148	15.0232639888	22.7514900749
1497-RMM-3581	20.2730597121	22.1873294411	20.1466233397
1497-RMM-3582	21.4957711923	17.9588256401	24.3979129514
1497-RMM-3583	21.7290759324	21.2630848879	20.7053757379
1497-RMM-3584	23.4173724293	16.9907964168	21.3340027372
1497-RMM-3585	23.4952091821	16.2591595453	21.8489941985
1497-RMM-3586	20.0388028653	17.907403972	25.0874426333
1497-RMM-3587	20.1219739122	21.5584780267	21.609812986
1497-RMM-3588	24.3643829767	19.3585867165	17.8241261863
1497-RMM-3589	19.9728320023	18.7699689692	24.4945066993
1497-RMM-3590	25.8903063415	16.9264374339	19.4719845925
1497-RMM-3591	19.5499674766	17.2877649104	26.0925945427
1497-RMM-3592	20.8244162767	18.5973473002	22.3417727281
1497-RMM-3593	26.7050865999	16.650646101	18.1699690431
1497-RMM-3594	26.6184541466	15.4398137888	20.1591625492
1497-RMM-3595	22.9359619571	16.7077212921	22.2889301635
1497-RMM-3596	20.2181695916	18.3732655998	24.7798158792
1497-RMM-3597	23.989984327	18.8040695593	19.9862642661
1497-RMM-3598	21.9524978942	17.476802515	23.2481744531
1497-RMM-3599	19.0058933434	18.0300835394	26.1229450688
1497-RMM-3600	24.8236391435	22.4310916107	16.5144004743
1497-RMM-3601	19.5891050021	18.3994817522	25.659639742
1497-RMM-3602	23.2726908775	18.6568886038	21.5806324609
1497-RMM-3603	22.8863576959	21.1267460136	18.8472922841
1497-RMM-3604	21.7532238161	19.7894608325	21.3111945032
1497-RMM-3605	19.3213457255	19.9979038762	24.2044503487
1497-RMM-3606	19.9572798786	19.5100784096	23.9688166271
1497-RMM-3607	1.54102605926	63.5362140588	9.50235459852
1497-RMM-3608	22.0450095283	14.0083177652	26.249575222
1497-RMM-3609	24.6759616705	13.7503263092	23.9956738837
1497-RMM-3610	24.5574889187	13.5369644776	23.231934264
1497-RMM-3612	17.2892370488	16.8560535146	28.4417251722
1497-RMM-3613	23.5908883135	13.5690004138	24.9012197953
1497-RMM-3614	24.9352993131	15.451000327	21.4336425485
1497-RMM-3615	20.750655628	15.6746641896	26.6817977752
1497-RMM-3616	20.9735971715	14.1613890039	27.7550987757
1497-RMM-3617	31.3768890423	11.57066187	18.6480531882
1497-RMM-3618	26.6846221045	14.6971271733	20.8130197854
1497-RMM-3619	24.3114784764	14.6494198979	22.6324935462
1497-RMM-3620	25.2911251922	14.6597656178	21.6577561898
1497-RMM-3621	25.1456637722	14.5176743688	23.4377275292
1497-RMM-3622	19.0314165749	16.8488007069	26.8962032665
1497-RMM-3623	25.3360873543	15.6159972715	20.7122278132
1497-RMM-3624	21.8011547827	14.6948488028	24.9793786897
1497-RMM-3625	23.3246738159	16.6081282837	23.2459710031
1497-RMM-3626	23.5569366134	15.0226663381	23.3867930376
1497-RMM-3627	23.744469116	14.9759967596	23.1283969427
1497-RMM-3628	26.9989746643	16.3478620741	18.9761063537
1497-RMM-3629	22.1257967663	16.8203970905	22.4576209096
1497-RMM-3630	24.4379768156	14.347049206	23.0582725064
1497-RMM-3631	25.5938382051	14.757980466	22.541229448
1497-RMM-3632	26.5271656733	12.0654623208	22.2732216839
1497-RMM-3635	25.0517314343	13.9169997015	23.358599503
1497-RMM-3636	26.903560721	14.7756010844	21.5511781413
1497-RMM-3637	24.9278353032	14.251239804	23.3594463031
1497-RMM-3638	19.4931171404	13.7679222784	28.8967442488
1497-RMM-3639	24.1917147595	14.5019416075	23.0924579336
1497-RMM-3640	23.8636524966	15.374352082	23.0194346424
1497-RMM-3641	24.3102275524	16.0363595594	21.22581225
1497-RMM-3642	22.0664524572	15.9814476379	24.2521545142
1497-RMM-3643	25.8514691982	14.0119955438	21.5558319318
1497-RMM-3644	25.5029943952	13.7945906845	23.0402285808
1497-RMM-3645	18.1664904459	18.1466588988	27.7118202733
1497-RMM-3646	23.7715801287	15.1733292808	23.8721023576
1497-RMM-3647	26.8756384955	14.7886144197	20.4932847655
1497-RMM-3648	26.505617166	14.4984724081	20.542128057
1497-RMM-3649	25.0112871868	16.2608809706	21.2239357607
1497-RMM-3650	20.7730691394	16.9335162836	25.664522353
1497-RMM-3651	22.248633702	13.6853326	25.6462694726
1497-RMM-3652	22.8100822512	13.2782602632	25.5142334471
1497-RMM-3653	24.6529436426	12.4256199545	24.4350398825
1497-RMM-3654	25.8916888949	13.052125075	21.7812837454
1497-RMM-3655	26.1707479024	11.9135836482	23.4787198187
1497-RMM-3656	20.5616127671	14.9767879062	26.1006313389
1497-RMM-3657	26.8211532817	13.6954009039	21.6526173423
1497-RMM-3659	21.8477541174	16.2492822673	23.8127502367
1497-RMM-3660	26.2369441228	12.9882738586	23.2063834277
1497-RMM-3661	21.0006790239	15.2564122859	25.7779970081
1497-RMM-3662	28.7255795814	13.4957516511	21.0722546759
1497-RMM-3663	23.5023065798	15.962417507	21.8643215367
1497-RMM-3664	19.6194698499	16.8893490857	25.4560720894
1497-RMM-3665	25.6115286059	14.6511459849	22.8399430586
1497-RMM-3666	26.4327869684	13.9071884382	22.1915365099
1497-RMM-3667	24.397480277	14.0087665675	23.7071359781
1497-RMM-3668	27.0647740241	12.8340949381	21.6918466171
1497-RMM-3669	26.0372216429	12.8579398997	23.2910758082
1497-RMM-3671	25.9782619272	13.9992489224	21.6303441122
1497-RMM-3672	25.0761738618	14.2306555206	22.6152676955
1497-RMM-3673	19.4338542681	18.1380518498	25.2787839062
1497-RMM-3674	26.7616926226	14.198801162	19.7374235599
1497-RMM-3675	25.6185435235	13.8961881601	21.9175451359
1497-RMM-3676	28.8852308055	13.5618603383	20.0365729821
1497-RMM-3677	24.2498237863	16.0176198522	21.7428755089
1497-RMM-3678	27.0252207868	13.6046837977	20.6320193275
1497-RMM-3679	22.7919508778	15.0806974372	23.9699228987
1497-RMM-3681	25.1831935424	13.2552302207	22.8512629403
1497-RMM-3682	22.2267671447	15.5484098701	24.0416578476
1497-RMM-3683	24.3552696315	14.4273056634	23.0223480612
1497-RMM-3684	19.0975888199	16.839601613	26.7772067544
1497-RMM-3685	27.4263327034	12.5056419728	21.9508403899
1497-RMM-3686	14.8785730558	17.2408307036	30.7954900889
1497-RMM-3687	21.2543367068	18.6422142384	24.6863121237
1497-RMM-3688	21.298813296	15.6610998537	25.9280997242
1497-RMM-3689	21.8890837817	16.7971774035	24.2873298937
1497-RMM-3690	24.835884838	13.8165016437	23.5019455596
1497-RMM-3691	24.1990660422	14.7780242471	23.0792502671
1497-RMM-3692	20.5770168857	15.4990047267	26.8199948576
1497-RMM-3693	26.154751266	13.6931523364	21.1014854129
1497-RMM-3694	22.1185444765	14.8376284236	25.3804620625
1497-RMM-3695	20.6944820506	19.0292057866	23.1175310687
1497-RMM-3696	26.1997663602	13.9586818801	21.8471743559
1497-RMM-3697	21.2063230913	15.3383839101	26.2167463546
1497-RMM-3699	30.0095383739	12.1751681415	18.7273777485
1497-RMM-3700	24.3304868381	14.9250474568	22.9565438881
1497-RMM-3701	23.6086390001	13.8628264874	24.0367597334
1497-RMM-3702	23.1154165541	17.14486937	22.8299239171
1497-RMM-3703	14.0821856272	34.6807964466	17.5576384051
1497-RMM-3704	22.4081487248	15.6753629054	23.4997392103
1497-RMM-3705	20.3085659827	16.9479311859	26.2787186697
1497-RMM-3706	23.6068973929	15.8169980895	21.9076065423
1497-RMM-3707	26.0697658747	13.5809481308	22.7193187465
1497-RMM-3708	28.4791886411	16.2872156534	18.2488484805
1497-RMM-3709	24.2371518712	15.3396831699	23.4521357857
1497-RMM-3710	21.2775516183	17.6579847102	23.6797435823
1497-RMM-3711	23.676039096	15.432490221	22.9714764096
1497-RMM-3712	26.8513675545	15.8125373184	19.9041216579
1497-RMM-3713	24.6583632242	17.313970981	20.1315399236
1497-RMM-3714	27.4521345087	13.5726338069	20.2894469898
1497-RMM-3715	26.4171937577	12.2058661972	23.9464087547
1497-RMM-3716	21.9922399021	16.8165802125	23.784853838
1497-RMM-3717	24.6891837414	15.3975026041	21.3809917034
1497-RMM-3718	19.8805825601	15.7527318447	26.7906943218
1497-RMM-3719	21.5030838063	16.0223564583	24.3670302935
1497-RMM-3720	26.0178001203	14.9857431306	21.037643451
1497-RMM-3721	22.2482484847	16.9946062973	22.5122651828
1497-RMM-3722	22.8183745594	15.2198558748	23.8564230696
1497-RMM-3723	17.2025469204	20.6770719936	26.9560500894
1497-RMM-3724	19.4025033147	18.9579042325	25.5894018527
1497-RMM-3725	24.1418040573	14.5688661663	23.2796481795
1497-RMM-3726	19.7476749467	17.0169157849	26.5820791307
1497-RMM-3727	23.1394959259	15.6668534425	23.1143343853
1497-RMM-3728	18.2699930434	16.4172634664	28.3981478001
1497-RMM-3729	22.131372136	16.6429214344	24.829945256
1497-RMM-3730	26.1463803224	12.1926165917	22.2930809695
1497-RMM-3731	24.6588819296	15.9393951006	20.5781252317
1497-RMM-3732	22.9870515837	16.8887330016	22.7010293962
1497-RMM-3733	23.0806496879	15.4160199212	22.9513170484
1497-RMM-3734	22.2742869842	16.4397585631	23.7002208271
1497-RMM-3735	20.9104476478	16.5674112535	25.5616552533
1497-RMM-3736	17.0697781818	21.0077884924	25.9728805547
1497-RMM-3737	25.4865609818	14.6720141378	21.8895665206
1497-RMM-3738	25.2254789173	16.3867415262	20.9308894601
1497-RMM-3739	24.7869625825	13.4388434689	22.7016958975
1497-RMM-3740	23.9324818554	15.394107796	24.0525038619
1497-RMM-3741	24.703577121	14.5971057654	23.1288275882
1497-RMM-3742	23.6718079132	15.08269081	24.7470190667
1497-RMM-3743	25.6181410412	14.1350531669	21.9650683111
1497-RMM-3744	24.870469281	16.1503206389	21.0397454458
1497-RMM-3745	22.090300581	13.7710888417	25.4595188584
1497-RMM-3746	17.0949665105	19.6673666882	25.8431692274
1497-RMM-3747	24.9964458751	15.9307581928	21.9060102826
1497-RMM-3748	17.4475561681	19.6107764122	27.0608755026
1497-RMM-3749	23.8118631227	14.5460747592	23.4021187426
1497-RMM-3750	22.6404849353	14.6257651681	25.1115369806
1497-RMM-3751	24.7004364391	14.4528652847	22.6234022334
1497-RMM-3752	27.0411216794	13.8218380897	21.3338384308
1497-RMM-3753	17.8968458648	18.4499815792	26.3781816469
1497-RMM-3754	23.379485601	14.3764413456	23.9066357581
1497-RMM-3755	22.4535375307	17.5886393551	22.8061367905
1497-RMM-3756	20.984151195	15.978030859	24.558592231
1497-RMM-3757	23.7271736768	13.9366145264	25.1540597586
1497-RMM-3758	20.2905785789	17.9450502529	25.2061340209
1497-RMM-3759	24.6520676423	13.3468419754	23.5771451231
1497-RMM-3760	23.7434154262	17.9758445423	20.0085658115
1497-RMM-3761	21.7853155214	16.5036882757	23.705651435
1497-RMM-3762	25.0168759406	16.3982650308	21.2746814783
1497-RMM-3763	25.2365013885	14.8836909955	21.3634989488
1497-RMM-3764	26.154199226	14.1244448329	21.895106906
1497-RMM-3765	27.5291827298	12.7345067844	21.4214298503
1497-RMM-3766	11.4103097639	17.0634188664	33.6339203814
1497-RMM-3767	26.4987628538	13.9126864017	20.7822887258
1497-RMM-3768	25.0295039773	13.6592386238	22.6587465464
1497-RMM-3769	20.0879840988	15.8339508698	26.8603737138
1497-RMM-3770	22.244339545	16.0864741888	24.5625744521
1497-RMM-3771	22.2912462681	16.3652309378	24.3168061339
1497-RMM-3772	21.8554010046	17.9099261381	22.8032329508
1497-RMM-3773	20.884503768	17.561788513	24.7269899491
1497-RMM-3774	20.5802943303	17.2092864304	24.6936459037
1497-RMM-3775	21.2043271348	18.9400750908	23.5679573381
1497-RMM-3776	21.4365249852	16.8872912288	24.0294481062
1497-RMM-3777	27.6694918216	13.6503101972	20.0715476044
1497-RMM-3778	22.6716522582	16.8374312925	24.1251610423
1497-RMM-3779	16.3047772865	19.7816142488	27.7566917809
1497-RMM-3780	19.7900871556	17.9167542529	24.6659964401
1497-RMM-3781	22.5539338556	16.8509932476	22.0730066971
1497-RMM-3782	13.2538408235	21.9645489899	28.3830260743
1497-RMM-3783	22.9273022856	14.5525311589	25.5451509345
1497-RMM-3784	23.7527197517	15.5847146562	22.6231662177
1497-RMM-3785	23.3502076335	16.4031121844	23.1215854498
1497-RMM-3786	22.9771019727	16.540659444	23.567775106
1497-RMM-3787	29.893922733	13.0177035495	18.4640454268
1497-RMM-3788	28.6383376137	11.1591572196	21.5511807288
1497-RMM-3789	26.976804646	13.8751343753	19.138463486
1497-RMM-3790	26.3092743811	15.7551555614	20.2573280103
1497-RMM-3791	21.4685107403	16.829024631	24.5801384293
1497-RMM-3792	23.201592105	14.9869165433	23.7114677598
1497-RMM-3793	20.1740867796	17.4301016442	24.5745769276
1497-RMM-3794	24.9994765563	15.6846770208	22.2153523855
1497-RMM-3795	24.0152549246	14.9813401648	22.7823716106
1497-RMM-3797	23.2570821711	16.5266155971	24.0213999932
1497-RMM-3798	15.7573157964	21.9530569726	26.9487000027
1497-RMM-3799	13.3426613122	40.0435299048	13.6867041294
1497-RMM-3800	20.6944267163	17.7842054935	24.6569444465
1497-RMM-3801	22.9407355478	16.961562621	22.6596904597
1497-RMM-3802	25.5698727314	14.7845264403	21.8553178571
1497-RMM-3803	21.9288204958	15.205203959	24.9846945353
1497-RMM-3804	19.8997348819	18.0175208968	26.404920028
1497-RMM-3805	26.8085642404	12.9916780373	21.1611265082
1497-RMM-3806	22.3619527208	14.627811222	25.3513189745
